kode_wilayah,nama_wilayah,level,kode_parent
7202070011,SIROM,desa,7202070
7202070012,POROAN,desa,7202070
7202070013,BONEBOBAKAL,desa,7202070
7202070014,LOMBA,desa,7202070
7202070016,BARUGA,desa,7202070
7202070017,KOTABARU,desa,7202070
7202070020,TINONDA,desa,7202070
7202070021,LABOTAN,desa,7202070
7202070023,BAHARI MAKMUR,desa,7202070
7202070024,KOTA RAYA,desa,7202070
7202071,MASAMA,kecamatan,7202
7202071001,TANGEBAN,desa,7202071
7202071002,TAUGI,desa,7202071
7202071003,KOSPA DUATAKARYA,desa,7202071
7202071004,SIMPANGAN,desa,7202071
7202071005,ETENG,desa,7202071
7202071006,MINANG ANDALA,desa,7202071
7202071007,PURWO AGUNG,desa,7202071
7202071008,KEMBANG  MERTA,desa,7202071
7202071009,TOMPOTIKA MAKMUR,desa,7202071
7202071010,SERESE,desa,7202071
7202071011,DUATA KARYA,desa,7202071
7202071012,CEMERLANG,desa,7202071
7202071013,PADANGON,desa,7202071
7202071014,RANGA-RANGA,desa,7202071
7202072,MANTOH,kecamatan,7202
7202072001,LONAS,desa,7202072
7202072002,BORAS,desa,7202072
7202072003,SULUBOMBONG,desa,7202072
7202072004,BOLLO,desa,7202072
7202072005,BOMBONGAN,desa,7202072
7202072006,BINOTIK,desa,7202072
7202072007,SOBOL,desa,7202072
7202072008,PONDAN,desa,7202072
7202072009,GARUGA,desa,7202072
7202072010,SOBOL BARU,desa,7202072
7202080,BALANTAK,kecamatan,7202
7202080012,TALIMA A,desa,7202080
7202080013,TALIMA B,desa,7202080
7202080014,DOLOM,desa,7202080
7202080015,KILOMA,desa,7202080
7202080016,RA'U,desa,7202080
7202080017,TANOTU,desa,7202080
7202080018,PADANG,desa,7202080
7202080019,MAMPING,desa,7202080
7202080020,BALANTAK,desa,7202080
7202080021,LUOK,desa,7202080
7202080027,BOLOAK,desa,7202080
7202080030,DALE-DALE,desa,7202080
7202080031,TALANG BATU,desa,7202080
7202081,BALANTAK SELATAN,kecamatan,7202
7202081001,TOMBOS,desa,7202081
7202081002,TINTINGON,desa,7202081
7202081003,BOOY,desa,7202081
7202081004,SEPE,desa,7202081
7202081005,DONDO,desa,7202081
7202081006,RESARNA,desa,7202081
7202081007,GIWANG,desa,7202081
7202081008,GORONTALO,desa,7202081
7202081009,TONGKE,desa,7202081
7202081010,POYANG,desa,7202081
7202081011,TANGGAWAS,desa,7202081
7202082,BALANTAK UTARA,kecamatan,7202
7202082001,KAMPANGAR,desa,7202082
7202082002,TEKU,desa,7202082
7202082003,ONDOLIANG,desa,7202082
7202082004,BATU SIMPANG,desa,7202082
7202082005,PANGKALASEANG,desa,7202082
7202082006,PANGKALASEANG BARU,desa,7202082
7202082007,KUNTANG,desa,7202082
7202082008,TOWEER,desa,7202082
7202082009,BATU MANDI,desa,7202082
7202082010,PULAU DUA,desa,7202082
7203,MOROWALI,kabupaten,72
7203010,MENUI KEPULAUAN,kecamatan,7203
7203010001,PADEI LAUT,desa,7203010
7203010002,ULUNAMBO,desa,7203010
7203010003,KOFALAGADI,desa,7203010
7203010004,TORUKUNO,desa,7203010
7203010005,TEREBINO,desa,7203010
7203010006,NGAPAEA,desa,7203010
7203010007,MOROMPAITONGA,desa,7203010
7203010008,PADALA`A,desa,7203010
7203010009,PADEI DARAT,desa,7203010
7203010011,SAMARENGGA,desa,7203010
7203010015,BURANGA,desa,7203010
7203010016,ULUNIPA,desa,7203010
7203010017,WAWANGKOLONO,desa,7203010
7203010020,TAFAGAPI,desa,7203010
7203011,SOMBORI KEPULAUAN,kecamatan,7203
7203011001,MASADIAN,desa,7203011
7203011002,PULAU TIGA,desa,7203011
7203011003,MATANO,desa,7203011
7203011004,MATARAPE,desa,7203011
7203011005,DONGKALAN,desa,7203011
7203011006,TANJUNG TIRAM,desa,7203011
7203011007,MBOKITA,desa,7203011
7203011008,TANONA,desa,7203011
7203011009,PULAU TENGAH,desa,7203011
7203011010,TANJUNG HARAPAN,desa,7203011
7203011011,LA LEMO,desa,7203011
7203011012,LAMONTOLI,desa,7203011
7203011013,PULAU DUA DARAT,desa,7203011
7203020,BUNGKU SELATAN,kecamatan,7203
7203020001,SAINOA,desa,7203020
7203020002,POLEWALI,desa,7203020
7203020003,PULAU DUA,desa,7203020
7203020004,UMBELE,desa,7203020
7203020005,JAWI-JAWI,desa,7203020
7203020006,BUTON,desa,7203020
7203020007,KOBURU,desa,7203020
7203020008,BUNGINGKELA,desa,7203020
7203020009,LOKOMBULO,desa,7203020
7203020010,PAKU,desa,7203020
7203020011,BAKALA,desa,7203020
7203020012,BUAJANGKA,desa,7203020
7203020013,KALEROANG,desa,7203020
7203020014,WARU-WARU,desa,7203020
7203020015,PADABALE,desa,7203020
7203020016,PADO-PADO,desa,7203020
7203020017,PULAUBAPA,desa,7203020
7203020029,BUNGINTENDE,desa,7203020
7203020030,BOELIMAU,desa,7203020
7203020031,PANIMBAWANG,desa,7203020
7203020032,PO'O,desa,7203020
7203020033,UMBELE LAMA,desa,7203020
7203020035,POARO,desa,7203020
7203021,BAHODOPI,kecamatan,7203
7203021001,BETE-BETE,desa,7203021
7203021002,PADABAHAO,desa,7203021
7203021003,MAKARTIJAYA,desa,7203021
7203021004,LABOTA,desa,7203021
7203021005,FATUFIA,desa,7203021
7203021006,KEUREA,desa,7203021
7203021007,BAHO MAKMUR,desa,7203021
7203021008,BAHODOPI,desa,7203021
7203021009,LALAMPU,desa,7203021
7203021010,SIUMBATU,desa,7203021
7203021011,DAMPALA,desa,7203021
7203021012,LE-LE,desa,7203021
7203022,BUNGKU PESISIR,kecamatan,7203
7203022001,WERE'A,desa,7203022
7203022002,SAMBALAGI,desa,7203022
7203022003,LAROENAI,desa,7203022
7203022004,BULELENG,desa,7203022
7203022005,TORETE,desa,7203022
7203022006,LAFEU,desa,7203022
7203022007,TANDAOLEO,desa,7203022
7203022008,ONE ETE,desa,7203022
7203022009,TANGOFA,desa,7203022
7203022010,PUUNGKEU,desa,7203022
7203030,BUNGKU TENGAH,kecamatan,7203
7203030011,PUUNGKOILU,desa,7203030
7203030012,BAHONTOBUNGKU,desa,7203030
7203030013,TOFUTI,desa,7203030
7203030014,SAKITA,desa,7203030
7203030015,MENDUI,desa,7203030
7203030016,TOFOISO,desa,7203030
7203030017,MARSAOLEH,desa,7203030
7203030018,LAMBEREA,desa,7203030
7203030019,BUNGI,desa,7203030
7203030020,MATANO,desa,7203030
7203030021,MATANSALA,desa,7203030
7203030022,BAHORURU,desa,7203030
7203030023,IPI,desa,7203030
7203030024,BENTE,desa,7203030
7203030025,BAHOMOHONI,desa,7203030
7203030026,BAHOMOLEO,desa,7203030
7203030027,BAHOMANTE,desa,7203030
7203030028,LANONA,desa,7203030
7203030029,TUDUA,desa,7203030
7203031,BUNGKU TIMUR,kecamatan,7203
7203031001,ONEPUTEH JAYA,desa,7203031
7203031002,BAHOMOTEFE,desa,7203031
7203031003,BAHOMOAHI,desa,7203031
7203031004,ULULERE,desa,7203031
7203031005,KOLONO,desa,7203031
7203031006,GERESA,desa,7203031
7203031007,LAROUE,desa,7203031
7203031008,NAMBO,desa,7203031
7203031009,UNSONGI,desa,7203031
7203031010,LAHUAFU,desa,7203031
7203040,BUNGKU BARAT,kecamatan,7203
7203040001,BAHOEA REKO- REKO,desa,7203040
7203040002,WOSU,desa,7203040
7203040003,LAROBENU,desa,7203040
7203040004,UMPANGA,desa,7203040
7203040005,TOPOGARO,desa,7203040
7203040006,TONDO,desa,7203040
7203040007,AMBUNU,desa,7203040
7203040008,MARGA MULYA,desa,7203040
7203040009,UEDAGO,desa,7203040
7203040010,WATA,desa,7203040
7203041,BUMI RAYA,kecamatan,7203
7203041001,PARILANGKE,desa,7203041
7203041002,BERINGIN JAYA,desa,7203041
7203041003,BAHONSUAI,desa,7203041
7203041004,SAMARENDA,desa,7203041
7203041005,ATANANGA,desa,7203041
7203041006,LAMBELU,desa,7203041
7203041007,LIMBO MAKMUR,desa,7203041
7203041008,PEBATAE,desa,7203041
7203041009,KARAUPA,desa,7203041
7203041010,UMBELE,desa,7203041
7203041011,HARAPAN JAYA,desa,7203041
7203041012,PEBOTOA,desa,7203041
7203041013,LASAMPI,desa,7203041
7203042,WITA PONDA,kecamatan,7203
7203042001,PUNTARI MAKMUR,desa,7203042
7203042002,SAMPEANTABA,desa,7203042
7203042003,LANTULA JAYA,desa,7203042
7203042004,BUMI HARAPAN,desa,7203042
7203042005,EMEA,desa,7203042
7203042006,MOAHINO,desa,7203042
7203042007,UNGKAYA,desa,7203042
7203042008,SOLONSA JAYA,desa,7203042
7203042009,SOLONSA,desa,7203042
7204,POSO,kabupaten,72
7204010,PAMONA SELATAN,kecamatan,7204
7204010001,MAYOA,desa,7204010
7204010002,MAYASARI,desa,7204010
7204010003,UELENE,desa,7204010
7204010013,PANDAJAYA,desa,7204010
7204010014,MAYAJAYA,desa,7204010
7204010015,PANDAYORA,desa,7204010
7204010016,BANGUNJAYA,desa,7204010
7204010017,PENDOLO,desa,7204010
7204010018,BOE,desa,7204010
7204010019,BANCEA,desa,7204010
7204010020,PANJO,desa,7204010
7204010021,PASIR PUTIH,desa,7204010
7204011,PAMONA BARAT,kecamatan,7204
7204011001,TAIPA,desa,7204011
7204011002,MEKO,desa,7204011
7204011003,SALUKAIA,desa,7204011
7204011004,URANOSARI,desa,7204011
7204011005,TOINASA,desa,7204011
7204011006,OWINI,desa,7204011
7204012,PAMONA TENGGARA,kecamatan,7204
7204012001,BARATI,desa,7204012
7204012002,SALINDU,desa,7204012
7204012003,SINGKONA,desa,7204012
7204012004,TOLAMBO,desa,7204012
7204012005,TINDOLI,desa,7204012
7204012006,TOKILO,desa,7204012
7204012007,KOROBONO,desa,7204012
7204012008,OMPORIWO,desa,7204012
7204012009,WAYURA,desa,7204012
7204020,LORE SELATAN,kecamatan,7204
7204020005,GINTU,desa,7204020
7204020006,RUNDE,desa,7204020
7204020007,BADANGKAIA,desa,7204020
7204020008,BAKEKAU,desa,7204020
7204020009,BULILI,desa,7204020
7204020010,BEWA,desa,7204020
7204020011,PADA,desa,7204020
7204020014,BOMBA,desa,7204020
7204021,LORE BARAT,kecamatan,7204
7204021001,TUARE,desa,7204021
7204021002,TOMEHIPI,desa,7204021
7204021003,KAGEROA,desa,7204021
7204021004,LENGKEKA,desa,7204021
7204021005,KOLORI,desa,7204021
7204021006,LELIO,desa,7204021
7204030,PAMONA PUSELEMBA,kecamatan,7204
7204030002,TONUSU,desa,7204030
7204030003,MAYAKELI,desa,7204030
7204030004,BUYUMPONDOLI,desa,7204030
7204030005,PAMONA,desa,7204030
7204030008,TENTENA,desa,7204030
7204030009,SANGELE,desa,7204030
7204030010,PEURA,desa,7204030
7204030011,DULUMAI,desa,7204030
7204030030,LEBONI,desa,7204030
7204030031,SOE,desa,7204030
7204030032,WERA,desa,7204030
7204031,PAMONA TIMUR,kecamatan,7204
7204031001,MASEWE,desa,7204031
7204031002,PANCASILA,desa,7204031
7204031003,OLUMOKUNDE,desa,7204031
7204031004,KAMBA,desa,7204031
7204031005,PETIRO,desa,7204031
7204031006,TARIPA,desa,7204031
7204031007,TIU,desa,7204031
7204031008,POLEGANYARA,desa,7204031
7204031009,DIDIRI,desa,7204031
7204031010,KELEI,desa,7204031
7204031011,MATIALEMBA,desa,7204031
7204031012,KANCUU,desa,7204031
7204031013,MAGAPU,desa,7204031
7204032,PAMONA UTARA,kecamatan,7204
7204032001,PETIRODONGI,desa,7204032
7204032002,TENDEADONGI,desa,7204032
7204032003,SAWIDAGO,desa,7204032
7204032004,SAOJO,desa,7204032
7204032005,UELINCU,desa,7204032
7204032006,SULEWANA,desa,7204032
7204032007,LENA,desa,7204032
7204032008,SANGIRA,desa,7204032
7204032009,KUKU,desa,7204032
7204032010,PANJOKA,desa,7204032
7204040,LORE UTARA,kecamatan,7204
7204040009,DODOLO,desa,7204040
7204040017,KADUWAA,desa,7204040
7204040018,ALITUPU,desa,7204040
7204040019,WUASA,desa,7204040
7204040020,WATUMAETA,desa,7204040
7204040021,SEDOA,desa,7204040
7204040022,BUMI BANYUSARI,desa,7204040
7204040023,0,desa,7204040
7204041,LORE TENGAH,kecamatan,7204
7204041001,HANGIRA,desa,7204041
7204041002,LEMPE,desa,7204041
7204041003,DODA,desa,7204041
7204041004,BARIRI,desa,7204041
7204041005,TORIRE,desa,7204041
7204041006,ROMPO,desa,7204041
7204041007,BALEURA,desa,7204041
7204041008,KATU,desa,7204041
7204042,LORE TIMUR,kecamatan,7204
7204042001,TAMADUE,desa,7204042
7204042002,MAHOLO,desa,7204042
7204042003,WINOWANGA,desa,7204042
7204042004,MEKARSARI,desa,7204042
7204042005,KALEMAGO,desa,7204042
7204043,LORE PEORE,kecamatan,7204
7204043001,TALABOSA,desa,7204043
7204043002,BETUE,desa,7204043
7204043003,WATUTAU,desa,7204043
7204043004,SILIWANGA,desa,7204043
7204043005,WANGA,desa,7204043
7204050,POSO PESISIR,kecamatan,7204
7204050001,BETANIA,desa,7204050
7204050002,TOINI,desa,7204050
7204050003,MAPANE,desa,7204050
7204050004,BEGA,desa,7204050
7204050005,KASINGUNCU,desa,7204050
7204050006,MASAMBA,desa,7204050
7204050007,SAATU,desa,7204050
7204050008,PINEDAPA,desa,7204050
7204050009,MASANI,desa,7204050
7204050010,TOKORONDO,desa,7204050
7204050011,TIWAA,desa,7204050
7204050012,LANTO JAYA,desa,7204050
7204050013,LAPE,desa,7204050
7204050014,TOWU,desa,7204050
7204050015,TABALU,desa,7204050
7204050016,UERALULU,desa,7204050
7204051,POSO PESISIR SELATAN,kecamatan,7204
7204051001,SANGGINORA,desa,7204051
7204051002,DEWUA,desa,7204051
7204051003,MALITU,desa,7204051
7204051004,TANGKURA,desa,7204051
7204051005,PATIWUNGA,desa,7204051
7204051006,PADALEMBARA,desa,7204051
7204051007,BETALEMBA,desa,7204051
7204051008,PANTANGOLEMBA,desa,7204051
7204051009,TAUNCA,desa,7204051
7204052,POSO PESISIR UTARA,kecamatan,7204
7204052001,KILO,desa,7204052
7204052002,TRI MULYA,desa,7204052
7204052003,KAWENDE,desa,7204052
7204052004,KALORA,desa,7204052
7204052005,TAMBARANA,desa,7204052
7204052006,BAKTI AGUNG,desa,7204052
7204052007,TUMORA,desa,7204052
7204052008,MEMBUKE,desa,7204052
7204052009,TOBE,desa,7204052
7204052010,MARANDA,desa,7204052
7204052011,TAMBARANA,desa,7204052
7204060,LAGE,kecamatan,7204
7204060001,TAMPEMADORO,desa,7204060
7204060002,PANDIRI,desa,7204060
7204060003,WATUAWU,desa,7204060
7204060004,TAMBARO,desa,7204060
7204060005,SINTUWULEMBA,desa,7204060
7204060006,TAGOLU,desa,7204060
7204060007,MALIWUKO,desa,7204060
7204060008,SILANCA,desa,7204060
7204060009,SEPE,desa,7204060
7204060010,BATEGENCU,desa,7204060
7204060011,TOYADO,desa,7204060
7204060012,TONGKO,desa,7204060
7204060013,MALEI,desa,7204060
7204060014,LABUAN,desa,7204060
7204060015,RATO'OMBU,desa,7204060
7204060016,LABUADAGO,desa,7204060
7204070,POSO KOTA,kecamatan,7204
7204070006,GEBANGREJO,desa,7204070
7204070007,MOENGKO LAMA,desa,7204070
7204070008,MOENGKO BARU,desa,7204070
7204070009,KAYAMANYA,desa,7204070
7204070010,GEBANGREJO TIMUR,desa,7204070
7204070011,GEBANGREJO BARAT,desa,7204070
7204070012,KAYAMANYA SENTRAL,desa,7204070
7204071,POSO KOTA UTARA,kecamatan,7204
7204071001,BONESOMPE,desa,7204071
7204071002,KASINTUWU,desa,7204071
7204071003,LOMBOGIA,desa,7204071
7204071004,LAWANGA,desa,7204071
7204071005,TEGALREJO,desa,7204071
7204071006,MADALE,desa,7204071
7204071007,LAWANGA TAWONGAN,desa,7204071
7204072,POSO KOTA SELATAN,kecamatan,7204
7204072001,LEMBOMAWO,desa,7204072
7204072002,RONONONCU,desa,7204072
7204072003,KAWUA,desa,7204072
7204072004,BUKIT BAMBU,desa,7204072
7204072005,SAYO,desa,7204072
7205,DONGGALA,kabupaten,72
7205041,RIO PAKAVA,kecamatan,7205
7205041001,TOWIORA,desa,7205041
7205041002,MINTI MAKMUR,desa,7205041
7205041003,POLANTO JAYA,desa,7205041
7205041004,TINAUKA,desa,7205041
7205041005,LALUNDU,desa,7205041
7205041006,POLANDO JAYA,desa,7205041
7205041007,RIO MUKTI,desa,7205041
7205041008,PANCA MUKTI,desa,7205041
7205041009,PANTOLOBETE,desa,7205041
7205041010,BONEMARAWA,desa,7205041
7205041011,PAKAVA,desa,7205041
7205041012,NGOVI,desa,7205041
7205041013,BUKIT INDAH,desa,7205041
7205041014,MBULAWA,desa,7205041
7205051,PINEMBANI,kecamatan,7205
7205051001,PALINTUMA,desa,7205051
7205051002,GIMPUBIA,desa,7205051
7205051003,BAMBAKANINI,desa,7205051
7205051004,DANGARA'A,desa,7205051
7205051005,TOMODO,desa,7205051
7205051006,BAMBAKAENU,desa,7205051
7205051007,KARAVIA,desa,7205051
7205051008,KANAGALONGGA,desa,7205051
7205051009,TAVANGGELI,desa,7205051
7205080,BANAWA,kecamatan,7205
7205080013,LOLI OGE,desa,7205080
7205080014,LOLI TASIBURI,desa,7205080
7205080020,KABONGA BESAR,desa,7205080
7205080021,GANTI,desa,7205080
7205080022,GUNUNG BALE,desa,7205080
7205080023,KABONGA KECIL,desa,7205080
7205080024,TANJUNG BATU,desa,7205080
7205080025,MALENI,desa,7205080
7205080026,BOYA,desa,7205080
7205080027,LABUAN BAJO,desa,7205080
7205080028,BONEOGE,desa,7205080
7205080029,LOLI PESUA,desa,7205080
7205080030,LOLI DONDO,desa,7205080
7205080031,LOLI SALURAN,desa,7205080
7205081,BANAWA SELATAN,kecamatan,7205
7205081001,MBUWU,desa,7205081
7205081002,SALUMPAKU,desa,7205081
7205081003,WATATU,desa,7205081
7205081004,SURUMANA,desa,7205081
7205081005,LALOMBI,desa,7205081
7205081006,BAMBARIMI,desa,7205081
7205081007,TANAMEA,desa,7205081
7205081008,SALUNGKAENU,desa,7205081
7205081009,LUMBUMAMARA,desa,7205081
7205081010,TOLONGANO,desa,7205081
7205081011,TOSALE,desa,7205081
7205081012,LUMBU TAROMBO,desa,7205081
7205081013,MALINO,desa,7205081
7205081014,ONGULARA,desa,7205081
7205081015,LUMBULAMA,desa,7205081
7205081016,SALUSUMPU,desa,7205081
7205081017,SAROMBAYA,desa,7205081
7205081018,LEMBASADA,desa,7205081
7205081019,TANAMPULU,desa,7205081
7205082,BANAWA TENGAH,kecamatan,7205
7205082001,POWELUA,desa,7205082
7205082002,LUMBUDOLO,desa,7205082
7205082003,SALUBOMBA,desa,7205082
7205082004,TOWALE,desa,7205082
7205082005,LIMBORO,desa,7205082
7205082006,KOLA-KOLA,desa,7205082
7205082007,MEKAR BARU,desa,7205082
7205082008,LAMPO,desa,7205082
7205090,LABUAN,kecamatan,7205
7205090007,LABUAN LELEA,desa,7205090
7205090008,LABUAN KUNGGUMA,desa,7205090
7205090009,LABUAN PANIMBA,desa,7205090
7205090010,LABUAN,desa,7205090
7205090011,LABUAN SALUMBONE,desa,7205090
7205090012,LABUAN TOPOSO,desa,7205090
7205090013,LABUAN LUMBUBAKA,desa,7205090
7205091,TANANTOVEA,kecamatan,7205
7205091001,BALE,desa,7205091
7205091002,GUNTARANO,desa,7205091
7205091003,NUPA BOMBA,desa,7205091
7205091004,WOMBO,desa,7205091
7205091005,WANI SATU,desa,7205091
7205091006,WANI DUA,desa,7205091
7205091007,WOMBO MPANAU,desa,7205091
7205091008,WOMBO KALONGGO,desa,7205091
7205091009,WANI TIGA,desa,7205091
7205091010,WANI LUMBUMPETIGO,desa,7205091
7205100,SINDUE,kecamatan,7205
7205100001,DALAKA,desa,7205100
7205100002,LERO,desa,7205100
7205100003,TOAYA,desa,7205100
7205100004,SUMARI,desa,7205100
7205100005,TARIPA,desa,7205100
7205100006,MASAINGI,desa,7205100
7205100007,MARANA,desa,7205100
7205100008,ENU,desa,7205100
7205100016,LERO TATARI,desa,7205100
7205100017,TOAYA VUNTA,desa,7205100
7205100018,GUMBASA,desa,7205100
7205100020,APE MALIKO,desa,7205100
7205100021,KAVAYA,desa,7205100
7205101,SINDUE TOMBUSABORA,kecamatan,7205
7205101001,TIBO,desa,7205101
7205101002,SALOYA,desa,7205101
7205101003,KALIBURU,desa,7205101
7205101004,BATUSUYA,desa,7205101
7205101005,BATUSUYA GO'O,desa,7205101
7205101006,KALIBURU KATA,desa,7205101
7205102,SINDUE TOBATA,kecamatan,7205
7205102001,TAMARENJA,desa,7205102
7205102002,OTI,desa,7205102
7205102003,ALINDAU,desa,7205102
7205102004,SIKARA TOBATA,desa,7205102
7205102005,SIPESO,desa,7205102
7205102006,SINDOSA,desa,7205102
7205120,SIRENJA,kecamatan,7205
7205120001,OMBO,desa,7205120
7205120002,TONDO,desa,7205120
7205120003,JONOOGE,desa,7205120
7205120004,DAMPAL,desa,7205120
7205120005,SIPI,desa,7205120
7205120006,TANJUNG PADANG,desa,7205120
7205120007,BALINTUMA,desa,7205120
7205120008,SIBADO,desa,7205120
7205120009,TOMPE,desa,7205120
7205120010,LOMPIO,desa,7205120
7205120011,LENDE,desa,7205120
7205120012,LENDE TOVEA,desa,7205120
7205120014,UJUMBOU.,desa,7205120
7205130,BALAESANG,kecamatan,7205
7205130001,LOMBONGA,desa,7205130
7205130008,LABEAN,desa,7205130
7205130009,MELI,desa,7205130
7205130010,TAMBU,desa,7205130
7205130011,SIWELI,desa,7205130
7205130012,SIBUALONG,desa,7205130
7205130013,SIBAYU,desa,7205130
7205130015,MALINO,desa,7205130
7205130016,MAPANE TAMBU,desa,7205130
7205130017,TOVIA TAMBU,desa,7205130
7205130018,SIMAGAYA,desa,7205130
7205130019,SIPURE,desa,7205130
7205130020,KAMPUNG BARU SIBAYU,desa,7205130
7205131,BALAESANG TANJUNG,kecamatan,7205
7205131001,WALANDANO,desa,7205131
7205131002,MALEI,desa,7205131
7205131003,KAMONJI,desa,7205131
7205131004,KETONG,desa,7205131
7205131005,MANIMBAYA,desa,7205131
7205131006,RANO,desa,7205131
7205131007,POMOLULU,desa,7205131
7205131008,PALAU,desa,7205131
7205140,DAMPELAS,kecamatan,7205
7205140001,KAMBAYANG,desa,7205140
7205140002,BUDI MUKTI,desa,7205140
7205140003,TALAGA,desa,7205140
7205140004,SABANG,desa,7205140
7205140005,SIOYONG,desa,7205140
7205140006,KARYA MUKTI,desa,7205140
7205140007,PANI'I,desa,7205140
7205140008,PONGGERANG,desa,7205140
7205140009,MALONAS,desa,7205140
7205140010,RERANG,desa,7205140
7205140011,LEMBAH MUKTI,desa,7205140
7205140012,PARISAN AGUNG,desa,7205140
7205140014,LONG,desa,7205140
7205160,SOJOL,kecamatan,7205
7205160001,PANGALASIANG,desa,7205160
7205160002,BUKIT HARAPAN,desa,7205160
7205160003,TONGGOLOBIBI,desa,7205160
7205160004,SAMALILI,desa,7205160
7205160005,SIBOANG,desa,7205160
7205160006,SIWALEMPU,desa,7205160
7205160007,BALUKANG,desa,7205160
7205160008,BOU,desa,7205160
7205160013,BALUKANG II,desa,7205160
7205161,SOJOL UTARA,kecamatan,7205
7205161001,PESIK,desa,7205161
7205161002,LENJU,desa,7205161
7205161003,OGOAMAS II,desa,7205161
7205161004,OGOAMAS I,desa,7205161
7205161005,BENGKOLI,desa,7205161
7206,TOLI-TOLI,kabupaten,72
7206010,DAMPAL SELATAN,kecamatan,7206
7206010001,KOMBO,desa,7206010
7206010002,TAMPIALA,desa,7206010
7206010003,SONI,desa,7206010
7206010004,BANGKIR,desa,7206010
7206010005,DONGKO,desa,7206010
7206010006,MIMBALA,desa,7206010
7206010007,ABBAJARENG,desa,7206010
7206010008,PADDUMPU,desa,7206010
7206010009,LEMPE,desa,7206010
7206010010,PUSE,desa,7206010
7206010011,PALLAKAWE,desa,7206010
7206010012,SIMUNTU,desa,7206010
7206010013,LEMBA HARAPAN,desa,7206010
7206020,DAMPAL UTARA,kecamatan,7206
7206020001,KABINUANG,desa,7206020
7206020002,OGOTUA,desa,7206020
7206020003,BAMBAPULA,desa,7206020
7206020004,MALAMBIGU,desa,7206020
7206020005,TOMPOH,desa,7206020
7206020006,BANAGAN,desa,7206020
7206020007,SIMATANG TANJUNG,desa,7206020
7206020008,SIMATANG UTARA,desa,7206020
7206020009,SESE,desa,7206020
7206020010,OGOLALI,desa,7206020
7206020011,BALAROA,desa,7206020
7206020012,STADONG,desa,7206020
7206030,DONDO,kecamatan,7206
7206030001,LUOK MANIPI,desa,7206030
7206030002,SALUMBIA,desa,7206030
7206030003,BAMBAPUN,desa,7206030
7206030004,OGOWELE,desa,7206030
7206030005,LAIS,desa,7206030
7206030006,OGOGASANG,desa,7206030
7206030007,MALOMBA,desa,7206030
7206030009,OGOGILI,desa,7206030
7206030010,TINABOGAN,desa,7206030
7206030011,MALULU,desa,7206030
7206030012,MALALA,desa,7206030
7206030013,ANGGASAN,desa,7206030
7206030014,BETENGON,desa,7206030
7206030015,PANGKUNG,desa,7206030
7206030016,LOBUO,desa,7206030
7206030017,OGOWELE BUGA,desa,7206030
7206031,OGODEIDE,kecamatan,7206
7206031001,BUGA,desa,7206031
7206031002,BATUILO,desa,7206031
7206031003,BAMBALAGA,desa,7206031
7206031004,KAMALU,desa,7206031
7206031005,MUARA BESAR,desa,7206031
7206031006,BILO,desa,7206031
7206031007,PAGAITAN,desa,7206031
7206031008,LABUAN LOBO,desa,7206031
7206031009,SAMBUJAN,desa,7206031
7206031010,PULIAS,desa,7206031
7206031011,KABETAN,desa,7206031
7206032,BASIDONDO,kecamatan,7206
7206032001,LABONU,desa,7206032
7206032002,SIBALUTON,desa,7206032
7206032003,KAYU LOMPA,desa,7206032
7206032004,SILONDOU,desa,7206032
7206032005,KINAPASAN,desa,7206032
7206032006,OGOSIPAT,desa,7206032
7206032007,KONGKOMOS,desa,7206032
7206032008,GALANDAU,desa,7206032
7206032009,MARISA,desa,7206032
7206032010,BASI,desa,7206032
7206040,BAOLAN,kecamatan,7206
7206040012,DADAKITAN,desa,7206040
7206040013,TUWELEY,desa,7206040
7206040014,PANASAKAN,desa,7206040
7206040015,SIDOARJO,desa,7206040
7206040016,BARU,desa,7206040
7206040017,NALU,desa,7206040
7206040018,TAMBUN,desa,7206040
7206040019,BUNTUNA,desa,7206040
7206040020,LELEAN NONO,desa,7206040
7206040021,PANGI,desa,7206040
7206041,LAMPASIO,kecamatan,7206
7206041001,JANJA,desa,7206041
7206041002,MAIBUA,desa,7206041
7206041003,SIBEA,desa,7206041
7206041004,MULYA SARI,desa,7206041
7206041005,OYOM,desa,7206041
7206041006,SALUGAN,desa,7206041
7206041007,LAMPASIO,desa,7206041
7206041008,TINADING,desa,7206041
7206041009,OGOMATANANG,desa,7206041
7206041011,JANJA,desa,7206041
7206050,GALANG,kecamatan,7206
7206050001,OGOMOLI,desa,7206050
7206050002,SANDANA,desa,7206050
7206050003,KALANGKANGAN,desa,7206050
7206050004,LANTAPAN,desa,7206050
7206050005,LAKATAN,desa,7206050
7206050006,TINIGI,desa,7206050
7206050007,GINUNGGUNG,desa,7206050
7206050008,LALOS,desa,7206050
7206050009,TENDE,desa,7206050
7206050010,SABANG,desa,7206050
7206050011,BAJUGAN,desa,7206050
7206050012,AUNG,desa,7206050
7206050013,MALANGGA,desa,7206050
7206050014,KINOPASAN,desa,7206050
7206060,TOLITOLI UTARA,kecamatan,7206
7206060005,SANTIGI,desa,7206060
7206060006,LAULALANG,desa,7206060
7206060007,SALUMPAGA,desa,7206060
7206060008,DIULE,desa,7206060
7206060009,PINJAN,desa,7206060
7206060010,BINONTOAN,desa,7206060
7206060011,LAKUAN TOLITOLI,desa,7206060
